"YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","OP_UNIQUE_CARRIER","TAIL_NUM","ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","CANCELLED","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2019,1,12,6,"AA","N854NN","RNO","Reno, NV","DFW","Dallas/Fort Worth, TX","1127",3.00,3.00,0.00,0.00,,,,,,
2019,1,13,7,"AA","N816NN","RNO","Reno, NV","DFW","Dallas/Fort Worth, TX","1119",-5.00,0.00,0.00,0.00,,,,,,
2019,1,14,1,"AA","N826NN","RNO","Reno, NV","DFW","Dallas/Fort Worth, TX","1119",-5.00,0.00,0.00,0.00,,,,,,
2019,1,15,2,"AA","N813NN","RNO","Reno, NV","DFW","Dallas/Fort Worth, TX","1127",3.00,3.00,0.00,0.00,,,,,,
2019,1,16,3,"AA","N944NN","RNO","Reno, NV","DFW","Dallas/Fort Worth, TX","1203",39.00,39.00,1.00,0.00,0.00,0.00,39.00,0.00,0.00,
2019,1,17,4,"AA","N831NN","RNO","Reno, NV","DFW","Dallas/Fort Worth, TX","1101",-23.00,0.00,0.00,0.00,,,,,,
2019,1,18,5,"AA","N940NN","RNO","Reno, NV","DFW","Dallas/Fort Worth, TX","1117",-7.00,0.00,0.00,0.00,,,,,,
2019,1,19,6,"AA","N801NN","RNO","Reno, NV","DFW","Dallas/Fort Worth, TX","1113",-11.00,0.00,0.00,0.00,,,,,,
2019,1,20,7,"AA","N844NN","RNO","Reno, NV","DFW","Dallas/Fort Worth, TX","1102",-22.00,0.00,0.00,0.00,,,,,,
2019,1,21,1,"AA","N830NN","RNO","Reno, NV","DFW","Dallas/Fort Worth, TX","1125",1.00,1.00,0.00,0.00,,,,,,
2019,1,22,2,"AA","N980AN","RNO","Reno, NV","DFW","Dallas/Fort Worth, TX","1120",-4.00,0.00,0.00,0.00,,,,,,
2019,1,23,3,"AA","N809NN","RNO","Reno, NV","DFW","Dallas/Fort Worth, TX","1126",2.00,2.00,0.00,0.00,,,,,,
2019,1,24,4,"AA","N814NN","RNO","Reno, NV","DFW","Dallas/Fort Worth, TX","1116",-8.00,0.00,0.00,0.00,,,,,,
2019,1,25,5,"AA","N816NN","RNO","Reno, NV","DFW","Dallas/Fort Worth, TX","1136",12.00,12.00,0.00,0.00,,,,,,
2019,1,26,6,"AA","N810NN","RNO","Reno, NV","DFW","Dallas/Fort Worth, TX","1121",-3.00,0.00,0.00,0.00,,,,,,
2019,1,27,7,"AA","N834NN","RNO","Reno, NV","DFW","Dallas/Fort Worth, TX","1103",-21.00,0.00,0.00,0.00,,,,,,
2019,1,28,1,"AA","N878NN","RNO","Reno, NV","DFW","Dallas/Fort Worth, TX","1056",-28.00,0.00,0.00,0.00,,,,,,
2019,1,29,2,"AA","N834NN","RNO","Reno, NV","DFW","Dallas/Fort Worth, TX","1054",-30.00,0.00,0.00,0.00,,,,,,
2019,1,30,3,"AA","N979AN","RNO","Reno, NV","DFW","Dallas/Fort Worth, TX","1132",8.00,8.00,0.00,0.00,,,,,,
2019,1,31,4,"AA","N824NN","RNO","Reno, NV","DFW","Dallas/Fort Worth, TX","1117",-7.00,0.00,0.00,0.00,,,,,,
2019,1,1,2,"AA","N184US","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1339",71.00,71.00,1.00,0.00,0.00,0.00,0.00,0.00,71.00,
2019,1,2,3,"AA","N120EE","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1209",-19.00,0.00,0.00,0.00,,,,,,
2019,1,3,4,"AA","N134AN","LAS","Las Vegas, NV","LAX","Los Angeles, CA","1208",-20.00,0.00,0.00,0.00,,,,,,
