,YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,TAIL_NUM,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
25860,2019,1,3,4,WN,N8708Q,LAS,"Las Vegas, NV",MSY,"New Orleans, LA",1328.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25859,2019,1,3,4,WN,N8692F,LAS,"Las Vegas, NV",MKE,"Milwaukee, WI",2316.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25858,2019,1,3,4,WN,N8519R,LAS,"Las Vegas, NV",MKE,"Milwaukee, WI",1843.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
25856,2019,1,3,4,WN,N8674B,LAS,"Las Vegas, NV",MDW,"Chicago, IL",1732.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
25855,2019,1,3,4,WN,N8560Z,LAS,"Las Vegas, NV",MDW,"Chicago, IL",1943.0,18.0,18.0,1.0,0.0,0.0,18.0,0.0,0.0
25854,2019,1,3,4,WN,N276WN,LAS,"Las Vegas, NV",MDW,"Chicago, IL",1157.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
25853,2019,1,3,4,WN,N8728Q,LAS,"Las Vegas, NV",MDW,"Chicago, IL",1920.0,225.0,225.0,1.0,220.0,0.0,5.0,0.0,0.0
25852,2019,1,3,4,WN,N8613K,LAS,"Las Vegas, NV",MDW,"Chicago, IL",2136.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
25851,2019,1,3,4,WN,N7814B,LAS,"Las Vegas, NV",MDW,"Chicago, IL",23.0,48.0,48.0,1.0,14.0,0.0,0.0,0.0,34.0
25850,2019,1,3,4,WN,N8688J,LAS,"Las Vegas, NV",MCO,"Orlando, FL",7.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
25849,2019,1,3,4,WN,N8634A,LAS,"Las Vegas, NV",MCO,"Orlando, FL",1353.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
25848,2019,1,3,4,WN,N712SW,LAS,"Las Vegas, NV",MCI,"Kansas City, MO",1128.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
16981,2019,1,3,4,NK,N648NK,LAS,"Las Vegas, NV",CLE,"Cleveland, OH",1618.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
25863,2019,1,3,4,WN,N452WN,LAS,"Las Vegas, NV",OAK,"Oakland, CA",1648.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
25864,2019,1,3,4,WN,N8308K,LAS,"Las Vegas, NV",OAK,"Oakland, CA",2309.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25865,2019,1,3,4,WN,N946WN,LAS,"Las Vegas, NV",OAK,"Oakland, CA",1803.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25866,2019,1,3,4,WN,N7874B,LAS,"Las Vegas, NV",OAK,"Oakland, CA",1005.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25880,2019,1,3,4,WN,N7735A,LAS,"Las Vegas, NV",PDX,"Portland, OR",1041.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16776,2019,1,3,4,NK,N620NK,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1236.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25879,2019,1,3,4,WN,N417WN,LAS,"Las Vegas, NV",PDX,"Portland, OR",1701.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25878,2019,1,3,4,WN,N8681M,LAS,"Las Vegas, NV",PDX,"Portland, OR",1355.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25877,2019,1,3,4,WN,N953WN,LAS,"Las Vegas, NV",ONT,"Ontario, CA",1729.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
16801,2019,1,3,4,NK,N639NK,LAS,"Las Vegas, NV",DEN,"Denver, CO",1433.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25876,2019,1,3,4,WN,N790SW,LAS,"Las Vegas, NV",ONT,"Ontario, CA",1425.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
25875,2019,1,3,4,WN,N491WN,LAS,"Las Vegas, NV",ONT,"Ontario, CA",857.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
25882,2019,1,3,4,WN,N965WN,LAS,"Las Vegas, NV",PHL,"Philadelphia, PA",1709.0,19.0,19.0,1.0,6.0,0.0,13.0,0.0,0.0
25874,2019,1,3,4,WN,N7738A,LAS,"Las Vegas, NV",ONT,"Ontario, CA",2238.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25872,2019,1,3,4,WN,N7707C,LAS,"Las Vegas, NV",OMA,"Omaha, NE",1314.0,74.0,74.0,1.0,28.0,0.0,4.0,0.0,42.0
16832,2019,1,3,4,NK,N601NK,DEN,"Denver, CO",LAS,"Las Vegas, NV",1429.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25870,2019,1,3,4,WN,N292WN,LAS,"Las Vegas, NV",OKC,"Oklahoma City, OK",1429.0,19.0,19.0,1.0,9.0,0.0,3.0,0.0,7.0
25869,2019,1,3,4,WN,N751SW,LAS,"Las Vegas, NV",OAK,"Oakland, CA",1255.0,30.0,30.0,1.0,4.0,0.0,0.0,0.0,26.0
25868,2019,1,3,4,WN,N745SW,LAS,"Las Vegas, NV",OAK,"Oakland, CA",2007.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
25867,2019,1,3,4,WN,N8712L,LAS,"Las Vegas, NV",OAK,"Oakland, CA",1518.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,18.0
16863,2019,1,3,4,NK,N601NK,LAS,"Las Vegas, NV",OAK,"Oakland, CA",1706.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25873,2019,1,3,4,WN,N7876A,LAS,"Las Vegas, NV",OMA,"Omaha, NE",52.0,27.0,27.0,1.0,18.0,0.0,0.0,0.0,9.0
10145,2019,1,3,4,AA,N385AM,PHL,"Philadelphia, PA",LAS,"Las Vegas, NV",1.0,18.0,18.0,1.0,0.0,0.0,18.0,0.0,0.0
8494,2019,1,3,4,UA,N62883,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1848.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19075,2019,1,3,4,WN,N7702A,TUS,"Tucson, AZ",LAS,"Las Vegas, NV",1150.0,35.0,35.0,1.0,12.0,0.0,0.0,0.0,23.0
19023,2019,1,3,4,WN,N429WN,SAN,"San Diego, CA",RNO,"Reno, NV",1403.0,83.0,83.0,1.0,0.0,0.0,0.0,0.0,83.0
19022,2019,1,3,4,WN,N8575Z,SAN,"San Diego, CA",RNO,"Reno, NV",2247.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19021,2019,1,3,4,WN,N278WN,SAN,"San Diego, CA",LAS,"Las Vegas, NV",2058.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
19020,2019,1,3,4,WN,N7747C,SAN,"San Diego, CA",LAS,"Las Vegas, NV",807.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19019,2019,1,3,4,WN,N938WN,SAN,"San Diego, CA",LAS,"Las Vegas, NV",1036.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19018,2019,1,3,4,WN,N900WN,SAN,"San Diego, CA",LAS,"Las Vegas, NV",2140.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19017,2019,1,3,4,WN,N737JW,SAN,"San Diego, CA",LAS,"Las Vegas, NV",1627.0,22.0,22.0,1.0,3.0,0.0,0.0,0.0,19.0
19016,2019,1,3,4,WN,N745SW,SAN,"San Diego, CA",LAS,"Las Vegas, NV",1343.0,58.0,58.0,1.0,32.0,0.0,4.0,0.0,22.0
19015,2019,1,3,4,WN,N798SW,SAN,"San Diego, CA",LAS,"Las Vegas, NV",1947.0,47.0,47.0,1.0,6.0,0.0,0.0,0.0,41.0
19014,2019,1,3,4,WN,N764SW,SAN,"San Diego, CA",LAS,"Las Vegas, NV",2352.0,27.0,27.0,1.0,0.0,0.0,0.0,0.0,27.0
19013,2019,1,3,4,WN,N764SW,SAN,"San Diego, CA",LAS,"Las Vegas, NV",1552.0,42.0,42.0,1.0,30.0,0.0,1.0,0.0,11.0
19012,2019,1,3,4,WN,N419WN,SAN,"San Diego, CA",LAS,"Las Vegas, NV",2248.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
19011,2019,1,3,4,WN,N8669B,RNO,"Reno, NV",SJC,"San Jose, CA",1243.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19010,2019,1,3,4,WN,N735SA,RNO,"Reno, NV",SJC,"San Jose, CA",1129.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
19009,2019,1,3,4,WN,N928WN,RNO,"Reno, NV",SJC,"San Jose, CA",1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19008,2019,1,3,4,WN,N238WN,RNO,"Reno, NV",SAN,"San Diego, CA",2217.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1817,2019,1,3,4,NK,N641NK,PDX,"Portland, OR",LAS,"Las Vegas, NV",1733.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28812,2019,1,3,4,UA,N68807,LAS,"Las Vegas, NV",LAX,"Los Angeles, CA",859.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28813,2019,1,3,4,UA,N77296,LAS,"Las Vegas, NV",ORD,"Chicago, IL",1210.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
28814,2019,1,3,4,UA,N76254,IAH,"Houston, TX",LAS,"Las Vegas, NV",1531.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19007,2019,1,3,4,WN,N401WN,RNO,"Reno, NV",SAN,"San Diego, CA",804.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19006,2019,1,3,4,WN,N8620H,RNO,"Reno, NV",PHX,"Phoenix, AZ",852.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19005,2019,1,3,4,WN,N703SW,RNO,"Reno, NV",PHX,"Phoenix, AZ",1756.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19004,2019,1,3,4,WN,N8712L,RNO,"Reno, NV",OAK,"Oakland, CA",2125.0,40.0,40.0,1.0,25.0,0.0,0.0,0.0,15.0
19003,2019,1,3,4,WN,N7749B,RNO,"Reno, NV",OAK,"Oakland, CA",1227.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19002,2019,1,3,4,WN,N7858A,RNO,"Reno, NV",OAK,"Oakland, CA",927.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19001,2019,1,3,4,WN,N429WN,RNO,"Reno, NV",LAX,"Los Angeles, CA",1603.0,78.0,78.0,1.0,9.0,0.0,0.0,0.0,69.0
19000,2019,1,3,4,WN,N7749B,RNO,"Reno, NV",LAX,"Los Angeles, CA",841.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18999,2019,1,3,4,WN,N737JW,RNO,"Reno, NV",LAX,"Los Angeles, CA",2047.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
19024,2019,1,3,4,WN,N945WN,SAT,"San Antonio, TX",LAS,"Las Vegas, NV",643.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18998,2019,1,3,4,WN,N717SA,RNO,"Reno, NV",LAS,"Las Vegas, NV",841.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19025,2019,1,3,4,WN,N7738A,SAT,"San Antonio, TX",LAS,"Las Vegas, NV",2056.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28810,2019,1,3,4,UA,N75425,DEN,"Denver, CO",LAS,"Las Vegas, NV",2035.0,22.0,22.0,1.0,0.0,0.0,0.0,0.0,22.0
19044,2019,1,3,4,WN,N228WN,SJC,"San Jose, CA",LAS,"Las Vegas, NV",1903.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,2019,1,3,4,NK,N683NK,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1730.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,2019,1,3,4,G4,337NV,LAS,"Las Vegas, NV",GFK,"Grand Forks, ND",1955.0,22.0,22.0,1.0,4.0,0.0,5.0,0.0,13.0
28804,2019,1,3,4,UA,N485UA,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1447.0,21.0,21.0,1.0,21.0,0.0,0.0,0.0,0.0
28805,2019,1,3,4,UA,N38443,LAS,"Las Vegas, NV",IAD,"Washington, DC",2100.0,17.0,17.0,1.0,0.0,0.0,17.0,0.0,0.0
28806,2019,1,3,4,UA,N66808,LAS,"Las Vegas, NV",DEN,"Denver, CO",1136.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
28807,2019,1,3,4,UA,N77430,IAH,"Houston, TX",LAS,"Las Vegas, NV",1306.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28808,2019,1,3,4,UA,N76514,IAD,"Washington, DC",LAS,"Las Vegas, NV",2002.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
19043,2019,1,3,4,WN,N7854B,SJC,"San Jose, CA",LAS,"Las Vegas, NV",1140.0,25.0,25.0,1.0,23.0,0.0,2.0,0.0,0.0
19042,2019,1,3,4,WN,N291WN,SJC,"San Jose, CA",LAS,"Las Vegas, NV",1650.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
19041,2019,1,3,4,WN,N8731J,SJC,"San Jose, CA",LAS,"Las Vegas, NV",2110.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19040,2019,1,3,4,WN,N446WN,SJC,"San Jose, CA",LAS,"Las Vegas, NV",1351.0,16.0,16.0,1.0,6.0,0.0,3.0,0.0,7.0
24146,2019,1,3,4,AA,N152UW,LAS,"Las Vegas, NV",LAX,"Los Angeles, CA",2015.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19039,2019,1,3,4,WN,N497WN,SJC,"San Jose, CA",LAS,"Las Vegas, NV",1453.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19038,2019,1,3,4,WN,N475WN,SJC,"San Jose, CA",LAS,"Las Vegas, NV",2001.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19037,2019,1,3,4,WN,N8509U,SJC,"San Jose, CA",LAS,"Las Vegas, NV",1248.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
19036,2019,1,3,4,WN,N965WN,SJC,"San Jose, CA",LAS,"Las Vegas, NV",822.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19035,2019,1,3,4,WN,N475WN,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1028.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19034,2019,1,3,4,WN,N767SW,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",2229.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19033,2019,1,3,4,WN,N745SW,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1756.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19032,2019,1,3,4,WN,N7709A,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",843.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
19031,2019,1,3,4,WN,N249WN,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1544.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
19030,2019,1,3,4,WN,N7876A,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1921.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
19029,2019,1,3,4,WN,N485WN,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1312.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19028,2019,1,3,4,WN,N8315C,SDF,"Louisville, KY",LAS,"Las Vegas, NV",741.0,-44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19027,2019,1,3,4,WN,N8579Z,SAT,"San Antonio, TX",LAS,"Las Vegas, NV",1540.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
19026,2019,1,3,4,WN,N291WN,SAT,"San Antonio, TX",LAS,"Las Vegas, NV",1237.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1842,2019,1,3,4,NK,N683NK,LAS,"Las Vegas, NV",IAH,"Houston, TX",2319.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28809,2019,1,3,4,UA,N87513,LAS,"Las Vegas, NV",SFO,"San Francisco, CA",1229.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28811,2019,1,3,4,UA,N75425,LAS,"Las Vegas, NV",ORD,"Chicago, IL",512.0,18.0,18.0,1.0,0.0,0.0,18.0,0.0,0.0
18997,2019,1,3,4,WN,N7741C,RNO,"Reno, NV",LAS,"Las Vegas, NV",1526.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18996,2019,1,3,4,WN,N491WN,RNO,"Reno, NV",LAS,"Las Vegas, NV",717.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18995,2019,1,3,4,WN,N470WN,RNO,"Reno, NV",LAS,"Las Vegas, NV",1045.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18970,2019,1,3,4,WN,N7735A,PDX,"Portland, OR",LAS,"Las Vegas, NV",1359.0,19.0,19.0,1.0,0.0,0.0,19.0,0.0,0.0
18969,2019,1,3,4,WN,N417WN,PDX,"Portland, OR",LAS,"Las Vegas, NV",1941.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18968,2019,1,3,4,WN,N790SW,ONT,"Ontario, CA",LAS,"Las Vegas, NV",1609.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
18967,2019,1,3,4,WN,N790SW,ONT,"Ontario, CA",LAS,"Las Vegas, NV",1239.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18966,2019,1,3,4,WN,N292WN,ONT,"Ontario, CA",LAS,"Las Vegas, NV",922.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
18965,2019,1,3,4,WN,N795SW,ONT,"Ontario, CA",LAS,"Las Vegas, NV",1920.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
18964,2019,1,3,4,WN,N445WN,OMA,"Omaha, NE",LAS,"Las Vegas, NV",1421.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18963,2019,1,3,4,WN,N8638A,OMA,"Omaha, NE",LAS,"Las Vegas, NV",639.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18962,2019,1,3,4,WN,N954WN,OKC,"Oklahoma City, OK",LAS,"Las Vegas, NV",1030.0,155.0,155.0,1.0,0.0,48.0,107.0,0.0,0.0
18960,2019,1,3,4,WN,N238WN,OAK,"Oakland, CA",RNO,"Reno, NV",2021.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18959,2019,1,3,4,WN,N470WN,OAK,"Oakland, CA",RNO,"Reno, NV",853.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18958,2019,1,3,4,WN,N791SW,OAK,"Oakland, CA",RNO,"Reno, NV",1727.0,27.0,27.0,1.0,20.0,0.0,0.0,0.0,7.0
1742,2019,1,3,4,NK,N641NK,LAS,"Las Vegas, NV",PDX,"Portland, OR",1438.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28821,2019,1,3,4,UA,N69847,DEN,"Denver, CO",LAS,"Las Vegas, NV",1215.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,2019,1,3,4,G4,312NV,RFD,"Rockford, IL",LAS,"Las Vegas, NV",2126.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18957,2019,1,3,4,WN,N7887A,OAK,"Oakland, CA",LAS,"Las Vegas, NV",833.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18956,2019,1,3,4,WN,N8678E,OAK,"Oakland, CA",LAS,"Las Vegas, NV",1722.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
18955,2019,1,3,4,WN,N910WN,OAK,"Oakland, CA",LAS,"Las Vegas, NV",950.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
18954,2019,1,3,4,WN,N917WN,OAK,"Oakland, CA",LAS,"Las Vegas, NV",2128.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
18953,2019,1,3,4,WN,N286WN,OAK,"Oakland, CA",LAS,"Las Vegas, NV",1341.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18952,2019,1,3,4,WN,N936WN,OAK,"Oakland, CA",LAS,"Las Vegas, NV",1605.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18951,2019,1,3,4,WN,N8600F,OAK,"Oakland, CA",LAS,"Las Vegas, NV",1120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18950,2019,1,3,4,WN,N7741C,OAK,"Oakland, CA",LAS,"Las Vegas, NV",2324.0,19.0,19.0,1.0,19.0,0.0,0.0,0.0,0.0
18949,2019,1,3,4,WN,N939WN,OAK,"Oakland, CA",LAS,"Las Vegas, NV",1913.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18948,2019,1,3,4,WN,N495WN,MSY,"New Orleans, LA",LAS,"Las Vegas, NV",1245.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18947,2019,1,3,4,WN,N8726H,MSY,"New Orleans, LA",LAS,"Las Vegas, NV",1815.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18946,2019,1,3,4,WN,N7708E,MKE,"Milwaukee, WI",LAS,"Las Vegas, NV",1223.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18945,2019,1,3,4,WN,N226WN,MKE,"Milwaukee, WI",LAS,"Las Vegas, NV",1855.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18971,2019,1,3,4,WN,N299WN,PDX,"Portland, OR",LAS,"Las Vegas, NV",901.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18972,2019,1,3,4,WN,N767SW,PDX,"Portland, OR",LAS,"Las Vegas, NV",1719.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
18973,2019,1,3,4,WN,N8512U,PHL,"Philadelphia, PA",LAS,"Las Vegas, NV",931.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18974,2019,1,3,4,WN,N8618N,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",2324.0,59.0,59.0,1.0,0.0,0.0,0.0,0.0,59.0
18994,2019,1,3,4,WN,N7887A,RNO,"Reno, NV",LAS,"Las Vegas, NV",1214.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18993,2019,1,3,4,WN,N234WN,RNO,"Reno, NV",LAS,"Las Vegas, NV",2210.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18992,2019,1,3,4,WN,N938WN,RNO,"Reno, NV",LAS,"Las Vegas, NV",1420.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18991,2019,1,3,4,WN,N791SW,RNO,"Reno, NV",LAS,"Las Vegas, NV",1926.0,41.0,41.0,1.0,12.0,0.0,2.0,0.0,27.0
18990,2019,1,3,4,WN,N778SW,RNO,"Reno, NV",DEN,"Denver, CO",1918.0,18.0,18.0,1.0,8.0,0.0,0.0,0.0,10.0
1792,2019,1,3,4,NK,N641NK,LAS,"Las Vegas, NV",SAN,"San Diego, CA",1945.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17905,2019,1,3,4,AA,N929AA,LAS,"Las Vegas, NV",DFW,"Dallas/Fort Worth, TX",1758.0,24.0,24.0,1.0,0.0,0.0,10.0,0.0,14.0
28815,2019,1,3,4,UA,N456UA,RNO,"Reno, NV",DEN,"Denver, CO",843.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
28816,2019,1,3,4,UA,N825UA,RNO,"Reno, NV",DEN,"Denver, CO",1624.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28817,2019,1,3,4,UA,N78511,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",2104.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18989,2019,1,3,4,WN,N8619F,RNO,"Reno, NV",DEN,"Denver, CO",936.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18988,2019,1,3,4,WN,N8714Q,RDU,"Raleigh/Durham, NC",LAS,"Las Vegas, NV",1929.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18987,2019,1,3,4,WN,N201LV,PIT,"Pittsburgh, PA",LAS,"Las Vegas, NV",1142.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18986,2019,1,3,4,WN,N248WN,PHX,"Phoenix, AZ",RNO,"Reno, NV",2238.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19045,2019,1,3,4,WN,N7716A,SJC,"San Jose, CA",LAS,"Las Vegas, NV",2226.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24177,2019,1,3,4,AA,N152UW,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1805.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
18984,2019,1,3,4,WN,N7858A,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",1844.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18983,2019,1,3,4,WN,N755SA,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",1734.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18982,2019,1,3,4,WN,N953WN,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",1559.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
18981,2019,1,3,4,WN,N264LV,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",1146.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18980,2019,1,3,4,WN,N7741C,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",954.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25733,2019,1,3,4,WN,N766SW,BUR,"Burbank, CA",LAS,"Las Vegas, NV",1057.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
18978,2019,1,3,4,WN,N910WN,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",1941.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18977,2019,1,3,4,WN,N7714B,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",824.0,24.0,24.0,1.0,24.0,0.0,0.0,0.0,0.0
18976,2019,1,3,4,WN,N944WN,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",850.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
